BetaID,GroupCK,MeanCK,SDCK,GroupTR,MeanTR,SDTR,StudyID,Publication,Pubyear,Latitude,Longitude,MAPmean,MATmean,Rotation_cycles,SpeciesRichness,Duration,Longitude_Sub,MAPmean2_Sub,MATmean_Sub,LegumeNonlegume,AMnonAM,C3C4,Annual_Pere,Plant_stage,Rotation_cycles2,SpeciesRichness2,Duration2,Bulk_Rhizosphere,Soil_texture,Tillage,Straw_retention,Fertilizer,Primer,Variable,GroupCK,Xc,Sc,GroupTR,Xe,Se,Nc,Ne,RR,ViCK,ViTR,Vi,pHCK,pHTR,RRpH,SOCCK,SOCTR,RRSOC,TCCK,TCTR,RRTOC,TNCK,TNTR,RRTN,NO3CK,NO3TR,RRNO3,NH4CK,NH4TR,RRNH4,APCK,APTR,RRAP,AKCK,AKTR,RRAK,ANCK,ANTR,RRAN,YieldCK,YieldTR,RRYield
Fungi_120N,Fungi_120MNOCK,784,19.07878403,Fungi_120NTR,358,86.81013766,120,"Wei et al., 2023",2023,49.91667,120.8,447.9999847,-3.975000143,2,3,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Perennial,Reproductive stage,D1-3,R3,D6-10,Non_Rhizosphere,Medium,No_tillage,Retention,Fertilizer,ITS1,Plant_Pathogen,Fungi_120MNOCK,784,19.07878403,Fungi_120NTR,358,86.81013766,3,3,-0.783876034,0.0001974,0.019599888,0.019797288,7.05,6.68,-0.053909629,2.688372093,3.251744186,0.190255684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,370,0.055569851,NA,NA,NA
Fungi_120O,Fungi_120MNOCK,784,19.07878403,Fungi_120OTR,1638,189.2722906,120,"Wei et al., 2023",2023,49.91667,120.8,447.9999847,-3.975000143,3,2,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Reproductive stage,D1-3,R2,D6-10,Non_Rhizosphere,Medium,Tillage,Retention,Fertilizer,ITS1,Plant_Pathogen,Fungi_120MNOCK,784,19.07878403,Fungi_120OTR,1638,189.2722906,3,3,0.736822244,0.0001974,0.004450666,0.004648067,7.05,6.85,-0.028778965,2.688372093,3.198837209,0.173851531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,360,0.028170877,NA,NA,NA
Fungi_120P,Fungi_120PQRCK,658.3333333,154.2217019,Fungi_120PTR,1225,194.5224923,120,"Wei et al., 2023",2023,49.91667,120.8,447.9999847,-3.975000143,3,2,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Reproductive stage,D1-3,R2,D6-10,Non_Rhizosphere,Medium,No_tillage,Retention,Fertilizer,ITS1,Plant_Pathogen,Fungi_120PQRCK,658.3333333,154.2217019,Fungi_120PTR,1225,194.5224923,3,3,0.620984734,0.01829271,0.008405165,0.026697874,8.09,7.52,-0.073062593,2.53372093,3.14127907,0.214941118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,350,0.028987537,NA,NA,NA
Fungi_120Q,Fungi_120PQRCK,658.3333333,154.2217019,Fungi_120QTR,893.6666667,463.2065774,120,"Wei et al., 2023",2023,49.91667,120.8,447.9999847,-3.975000143,2,3,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Perennial,Reproductive stage,D1-3,R3,D6-10,Non_Rhizosphere,Medium,No_tillage,Retention,Fertilizer,ITS1,Plant_Pathogen,Fungi_120PQRCK,658.3333333,154.2217019,Fungi_120QTR,893.6666667,463.2065774,3,3,0.305621461,0.01829271,0.089552365,0.107845075,8.09,6.69,-0.190014857,2.53372093,3.131976744,0.211975407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,360,0.057158414,NA,NA,NA
Fungi_120R,Fungi_120PQRCK,658.3333333,154.2217019,Fungi_120RTR,1800,209.9738079,120,"Wei et al., 2023",2023,49.91667,120.8,447.9999847,-3.975000143,3,2,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Reproductive stage,D1-3,R2,D6-10,Non_Rhizosphere,Medium,Tillage,Retention,Fertilizer,ITS1,Plant_Pathogen,Fungi_120PQRCK,658.3333333,154.2217019,Fungi_120RTR,1800,209.9738079,3,3,1.005830555,0.01829271,0.004535905,0.022828615,8.09,7.49,-0.077059934,2.53372093,3.105232558,0.203399665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,350,0.028987537,NA,NA,NA
Fungi_121A,Fungi_121ABCK,752.6666667,239.5753187,Fungi_121ATR,269,106.5316854,121,"Wen et al., 2023",2024,28.76667,109.21667,1348.999969,16.85833359,1,2,2,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Harvest,D1,R2,D1-5,Non_Rhizosphere,Unknow,Tillage,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_121ABCK,752.6666667,239.5753187,Fungi_121ATR,269,106.5316854,3,3,-1.028911076,0.033772058,0.052279543,0.086051601,5.12,5.08,-0.007843177,1.157,1.4,0.190641788,NA,NA,NA,0.124,0.173,0.333010029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_121B,Fungi_121ABCK,752.6666667,239.5753187,Fungi_121BTR,269,195.4175018,121,"Wen et al., 2023",2024,28.76667,109.21667,1348.999969,16.85833359,1,2,2,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1,R2,D1-5,Non_Rhizosphere,Unknow,Tillage,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_121ABCK,752.6666667,239.5753187,Fungi_121BTR,269,195.4175018,3,3,-1.028911076,0.033772058,0.175914282,0.20968634,5.12,5.51,0.073410184,1.157,1.071,-0.077237657,NA,NA,NA,0.124,0.145,0.156452177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_129A,Fungi_129ATR,737.3,236.5530478,Fungi_129ACK,1066.6,281.7809236,129,"Yu et al., 2024",2024,29.055278,119.006667,1533,17.56666756,3,2,3,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Perennial,Harvest,D1-3,R2,D1-5,Non_Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_129ATR,737.3,236.5530478,Fungi_129ACK,1066.6,281.7809236,10,10,0.369236433,0.010293632,0.006979431,0.017273063,5.31646,6.32911,0.174351958,1.297098837,2.014645349,0.440313067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.67,8.88,0.146484942
Fungi_135A,Fungi_135ACK,796.3333333,257.6554547,Fungi_135ATR,295.3333333,157.8617539,135,"Zhao et al., 2017",2017,23.7,104.26667,1246.999969,16.20000076,1,2,6,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Unknow,D1,R2,D6-10,Non_Rhizosphere,Unknow,Unknow,Unknow,Unknow,ITS1,Plant_Pathogen,Fungi_135ACK,796.3333333,257.6554547,Fungi_135ATR,295.3333333,157.8617539,3,3,-0.991913197,0.034895356,0.095237428,0.130132784,7.16,7.18,0.002789402,0.627030162,0.64037123,0.021053409,NA,NA,NA,0.037,0.058,0.449525098,7.87,5.9,-0.288105712,3.48,5.77,0.505639787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_D21A,Fungi_D21ABCK,71.22222222,50.49944994,Fungi_D21ATR,118.5555556,153.6075447,D21,"Zhang et al., 2023 (b)",2023,35.25,106.15,567.9999847,6.541666508,1,2,2,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Unknow,D1,R2,D1-5,Non_Rhizosphere,Unknow,Unknow,Unknow,Unknow,ITS1,Plant_Pathogen,Fungi_D21ABCK,71.22222222,50.49944994,Fungi_D21ATR,118.5555556,153.6075447,9,9,0.509576795,0.055859847,0.186525737,0.242385585,8.231578947,8.178947368,-0.00641439,1.774,1.801,0.015105182,NA,NA,NA,0.088,0.084,-0.046520016,NA,NA,NA,NA,NA,NA,24.82,22.38,-0.103482077,NA,NA,NA,55.16,48.64,-0.125791815,NA,NA,NA
Fungi_D21B,Fungi_D21ABCK,71.22222222,50.49944994,Fungi_D21BTR,163.8888889,177.3326284,D21,"Zhang et al., 2023 (b)",2023,35.25,106.15,567.9999847,6.541666508,1,3,3,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Legume,AM to AM,C3 to C4,Annual to Annual,Unknow,D1,R3,D1-5,Non_Rhizosphere,Unknow,Unknow,Unknow,Unknow,ITS1,Plant_Pathogen,Fungi_D21ABCK,71.22222222,50.49944994,Fungi_D21BTR,163.8888889,177.3326284,9,9,0.833383812,0.055859847,0.130087561,0.185947408,8.231578947,7.105263158,-0.14714205,1.774,2.356,0.283728382,NA,NA,NA,0.088,0.117,0.28483712,NA,NA,NA,NA,NA,NA,24.82,23.96,-0.035264007,NA,NA,NA,55.16,68.03,0.209710731,NA,NA,NA
Fungi_D30A,Fungi_D30ACK,427.1333333,246.9317045,Fungi_D30ATR,567.2,315.1029764,D30,"Su et al., 2022",2022,24.14,102.3,958.0000305,15.55000019,11,2,22,LongitudeDa0,MAP600Dao1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Harvest,D10,R2,D20-40,Non_Rhizosphere,Fine,Unknow,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_D30ACK,427.1333333,246.9317045,Fungi_D30ATR,567.2,315.1029764,15,15,0.283615755,0.022281043,0.020575069,0.042856112,6.27,6.86,0.089931087,0.585,0.79,0.300421098,NA,NA,NA,0.058,0.113,0.666944808,17.17,54.76,1.159796326,1.23,2.29,0.621537648,36.5,41.28,0.123065861,93.32,152.62,0.491916725,NA,NA,NA,NA,NA,NA
Fungi_ExtraA,Fungi_ExtraABCCK,577,185.4615863,Fungi_ExtraATR,665.6666667,68.33983709,Extra,Yan et al.,Have not publish yet,34.433333,103.866667,609.99996,3.758333,1,4,4,LongitudeDa0,MAP600Dao1200,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Unknow,D1,R4,D1-5,Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_ExtraABCCK,577,185.4615863,Fungi_ExtraATR,665.6666667,68.33983709,3,3,0.142946778,0.034437773,0.003513282,0.037951055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_ExtraB,Fungi_ExtraABCCK,577,185.4615863,Fungi_ExtraBTR,580.6666667,336.9188824,Extra,Yan et al.,Have not publish yet,34.433333,103.866667,609.99996,3.758333,1,4,4,LongitudeDa0,MAP600Dao1200,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Unknow,D1,R4,D1-5,Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_ExtraABCCK,577,185.4615863,Fungi_ExtraBTR,580.6666667,336.9188824,3,3,0.006334602,0.034437773,0.112221393,0.146659166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_ExtraC,Fungi_ExtraABCCK,577,185.4615863,Fungi_ExtraCTR,494.6666667,231.5044996,Extra,Yan et al.,Have not publish yet,34.433333,103.866667,609.99996,3.758333,1,4,4,LongitudeDa0,MAP600Dao1200,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Unknow,D1,R4,D1-5,Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_ExtraABCCK,577,185.4615863,Fungi_ExtraCTR,494.6666667,231.5044996,3,3,-0.153958131,0.034437773,0.073008315,0.107446088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_ExtraD,Fungi_ExtraDEFCK,448,163.6673456,Fungi_ExtraDTR,1051.333333,473.4367258,Extra,Yan et al.,Have not publish yet,34.433333,103.866667,609.99996,3.758333,1,4,4,LongitudeDa0,MAP600Dao1200,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Unknow,D1,R4,D1-5,Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_ExtraDEFCK,448,163.6673456,Fungi_ExtraDTR,1051.333333,473.4367258,3,3,0.853021246,0.044488401,0.06759612,0.11208452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_ExtraE,Fungi_ExtraDEFCK,448,163.6673456,Fungi_ExtraETR,752.6666667,47.4271371,Extra,Yan et al.,Have not publish yet,34.433333,103.866667,609.99996,3.758333,1,4,4,LongitudeDa0,MAP600Dao1200,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Unknow,D1,R4,D1-5,Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_ExtraDEFCK,448,163.6673456,Fungi_ExtraETR,752.6666667,47.4271371,3,3,0.518829224,0.044488401,0.00132351,0.045811911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_ExtraF,Fungi_ExtraDEFCK,448,163.6673456,Fungi_ExtraFTR,572.6666667,200.7693536,Extra,Yan et al.,Have not publish yet,34.433333,103.866667,609.99996,3.758333,1,4,4,LongitudeDa0,MAP600Dao1200,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Unknow,D1,R4,D1-5,Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_ExtraDEFCK,448,163.6673456,Fungi_ExtraFTR,572.6666667,200.7693536,3,3,0.245510582,0.044488401,0.04097036,0.085458761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_ExtraG,Fungi_ExtraGHICK,470,110.3947463,Fungi_ExtraGTR,565.6666667,65.36308846,Extra,Yan et al.,Have not publish yet,34.433333,103.866667,609.99996,3.758333,1,4,4,LongitudeDa0,MAP600Dao1200,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Unknow,D1,R4,D1-5,Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_ExtraGHICK,470,110.3947463,Fungi_ExtraGTR,565.6666667,65.36308846,3,3,0.185272282,0.01838992,0.004450642,0.022840562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_ExtraH,Fungi_ExtraGHICK,470,110.3947463,Fungi_ExtraHTR,764.6666667,34.12232896,Extra,Yan et al.,Have not publish yet,34.433333,103.866667,609.99996,3.758333,1,4,4,LongitudeDa0,MAP600Dao1200,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Unknow,D1,R4,D1-5,Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_ExtraGHICK,470,110.3947463,Fungi_ExtraHTR,764.6666667,34.12232896,3,3,0.486707314,0.01838992,0.000663761,0.019053681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_ExtraI,Fungi_ExtraGHICK,470,110.3947463,Fungi_ExtraITR,600,87.42997198,Extra,Yan et al.,Have not publish yet,34.433333,103.866667,609.99996,3.758333,1,4,4,LongitudeDa0,MAP600Dao1200,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Unknow,D1,R4,D1-5,Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_ExtraGHICK,470,110.3947463,Fungi_ExtraITR,600,87.42997198,3,3,0.244196961,0.01838992,0.007077778,0.025467698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z2A,Fungi_Z2ABCK,247.6666667,130.2510397,Fungi_Z2ATR,173,40.28647416,Z2,"Chen et al., 2025",2025,27.7,106.2833,1042.000031,14.90833282,1,2,1,LongitudeDa0,MAP600Dao1200,MAT8Dao15,Non-legume to Non-legume,AM to nonAM,C4 to C3,Annual to Annual,Reproductive stage,D1,R2,D1-5,Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z2ABCK,247.6666667,130.2510397,Fungi_Z2ATR,173,40.28647416,3,3,-0.358792162,0.092194715,0.018076113,0.110270828,6.29,7.47,0.171933928,2.435034803,2.952436195,0.192669609,NA,NA,NA,0.253,0.299,0.167054085,NA,NA,NA,NA,NA,NA,100.9,71.7,-0.34163918,438,211,-0.730360777,NA,NA,NA,403.59,456.37,0.122904373
Fungi_Z2B,Fungi_Z2ABCK,247.6666667,130.2510397,Fungi_Z2BTR,613.3333333,107.2209557,Z2,"Chen et al., 2025",2025,27.7,106.2833,1042.000031,14.90833282,1,2,1,LongitudeDa0,MAP600Dao1200,MAT8Dao15,Non-legume to Non-legume,AM to nonAM,C4 to C3,Annual to Perennial,Reproductive stage,D1,R2,D1-5,Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z2ABCK,247.6666667,130.2510397,Fungi_Z2BTR,613.3333333,107.2209557,3,3,0.906824806,0.092194715,0.010186968,0.102381683,6.29,6.7,0.063146456,2.435034803,2.87412993,0.165788946,NA,NA,NA,0.253,0.298,0.163703998,NA,NA,NA,NA,NA,NA,100.9,151.6,0.407115546,438,420,-0.041964199,NA,NA,NA,403.59,430.58,0.064733626
Fungi_Z3A,Fungi_Z3ACK,1278,747.9458537,Fungi_Z3ATR,3836,NA,Z3,"Dou et al., 2025",2025,30.6167,114.6167,1270.999969,16.86666679,1,2,2,LongitudeDa0,MAPDy1200,MATDy15,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Harvest,D1,R2,D1-5,Rhizosphere,Medium,Unknow,No_retention,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z3ACK,1278,747.9458537,Fungi_Z3ATR,3836,383.6,3,3,1.099133801,0.114171408,0.003333333,0.117504741,7.03,7.13,0.014124529,1.578,1.675,0.059654943,NA,NA,NA,0.166,0.169,0.017910927,NA,NA,NA,NA,NA,NA,49.83,45.41,-0.092884867,187.38,174.93,-0.068752747,29.47,35.04,0.173117469,NA,NA,NA
Fungi_Z3B,Fungi_Z3BCK,454,642.0529573,Fungi_Z3BTR,2240.666667,1129.808096,Z3,"Dou et al., 2025",2025,30.6167,114.6167,1270.999969,16.86666679,1,2,2,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Harvest,D1,R2,D1-5,Rhizosphere,Medium,Unknow,No_retention,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z3BCK,454,642.0529573,Fungi_Z3BTR,2240.666667,1129.808096,3,3,1.596431522,0.666666667,0.084748809,0.751415476,7.01,7.26,0.035042128,1.723,1.538,-0.113584086,NA,NA,NA,0.117,0.158,0.300421098,NA,NA,NA,NA,NA,NA,48.37,45.74,-0.055906598,177.97,191.14,0.071391147,36.66,29.39,-0.221031762,NA,NA,NA
Fungi_Z5A,Fungi_Z5ABCCK,431.75,161.5467646,Fungi_Z5ATR,452.75,123.591204,Z5,"He et al., 2024",2024,33.0333,116.3833,814.9999695,15.30000019,5,2,10,LongitudeDa0,MAP600Dao1200,MATDy15,Non-legume to Non-legume,nonAM to AM,C3 to C4,Annual to Annual,Unknow,D3-5,R2,D6-10,Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z5ABCCK,431.75,161.5467646,Fungi_Z5ATR,452.75,123.591204,8,8,0.04749338,0.017500153,0.009314686,0.026814839,7.63,7.63,0,1.231,1.114,-0.099869706,NA,NA,NA,0.88,0.94,0.065957968,3.09,2.42,-0.244403551,12.08,12.59,0.041351656,12.78,4.09,-1.139336479,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z5B,Fungi_Z5ABCCK,431.75,161.5467646,Fungi_Z5BTR,488.125,140.7920833,Z5,"He et al., 2024",2024,33.0333,116.3833,814.9999695,15.30000019,10,2,20,LongitudeDa0,MAP600Dao1200,MATDy15,Non-legume to Non-legume,nonAM to AM,C3 to C4,Annual to Annual,Unknow,D5-10,R2,D11-20,Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z5ABCCK,431.75,161.5467646,Fungi_Z5BTR,488.125,140.7920833,8,8,0.122724804,0.017500153,0.010399307,0.02789946,7.63,7.67,0.00522877,1.231,1.079,-0.131792161,NA,NA,NA,0.88,0.87,-0.011428696,3.09,2.04,-0.415221283,12.08,13.92,0.141775462,12.78,11.38,-0.11602402,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z5C,Fungi_Z5ABCCK,431.75,161.5467646,Fungi_Z5CTR,518,159.174657,Z5,"He et al., 2024",2024,33.0333,116.3833,814.9999695,15.30000019,15,2,30,LongitudeDa0,MAP600Dao1200,MATDy15,Non-legume to Non-legume,nonAM to AM,C3 to C4,Annual to Annual,Unknow,D10,R2,D20-40,Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z5ABCCK,431.75,161.5467646,Fungi_Z5CTR,518,159.174657,8,8,0.182128525,0.017500153,0.011803161,0.029303314,7.63,7.58,-0.006574646,1.231,1.325,0.073585612,NA,NA,NA,0.88,1.08,0.204794413,3.09,2.45,-0.232083066,12.08,12.69,0.049263089,12.78,15.38,0.185186515,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z7A,Fungi_Z7ACK,900.3333333,126.5714554,Fungi_Z7ATR,1046.333333,239.7130229,Z7,"Jiang et al., 2025",2025,25.7614,103.7153,960,13.85833359,2,2,4,LongitudeDa0,MAP600Dao1200,MAT8Dao15,Non-legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Harvest,D1-3,R2,D1-5,Non_Rhizosphere,Unknow,Unknow,Retention,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z7ACK,900.3333333,126.5714554,Fungi_Z7ATR,1046.333333,239.7130229,3,3,0.150282203,0.006587849,0.01749532,0.024083169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z7B,Fungi_Z7BCK,1231,396.8891533,Fungi_Z7BTR,1869.666667,724.8312447,Z7,"Jiang et al., 2025",2025,25.7614,103.7153,960,13.85833359,2,2,4,LongitudeDa0,MAP600Dao1200,MAT8Dao15,Non-legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Harvest,D1-3,R2,D1-5,Non_Rhizosphere,Unknow,Unknow,Retention,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z7BCK,1231,396.8891533,Fungi_Z7BTR,1869.666667,724.8312447,3,3,0.417933315,0.034649829,0.050098438,0.084748267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z7C,Fungi_Z7CCK,1450.666667,384.7510017,Fungi_Z7CTR,1495.333333,680.6660953,Z7,"Jiang et al., 2025",2025,25.7614,103.7153,960,13.85833359,2,2,4,LongitudeDa0,MAP600Dao1200,MAT8Dao15,Non-legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Harvest,D1-3,R2,D1-5,Non_Rhizosphere,Unknow,Unknow,Retention,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z7CCK,1450.666667,384.7510017,Fungi_Z7CTR,1495.333333,680.6660953,3,3,0.030325926,0.023447849,0.069067057,0.092514906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z7D,Fungi_Z7DCK,828.3333333,178.2086792,Fungi_Z7DTR,1269,112.8671786,Z7,"Jiang et al., 2025",2025,25.7614,103.7153,960,13.85833359,2,2,4,LongitudeDa0,MAP600Dao1200,MAT8Dao15,Non-legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Harvest,D1-3,R2,D1-5,Non_Rhizosphere,Unknow,Unknow,Retention,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z7DCK,828.3333333,178.2086792,Fungi_Z7DTR,1269,112.8671786,3,3,0.426568818,0.015428588,0.002636883,0.01806547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z7E,Fungi_Z7ECK,505.6666667,254.1934959,Fungi_Z7ETR,774.3333333,144.7975598,Z7,"Jiang et al., 2025",2025,25.7614,103.7153,960,13.85833359,2,2,4,LongitudeDa0,MAP600Dao1200,MAT8Dao15,Non-legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Harvest,D1-3,R2,D1-5,Non_Rhizosphere,Unknow,Unknow,Retention,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z7ECK,505.6666667,254.1934959,Fungi_Z7ETR,774.3333333,144.7975598,3,3,0.426124753,0.084232358,0.011655887,0.095888245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z7F,Fungi_Z7FCK,1083,513.1120735,Fungi_Z7FTR,922,298.5314054,Z7,"Jiang et al., 2025",2025,25.7614,103.7153,960,13.85833359,2,2,4,LongitudeDa0,MAP600Dao1200,MAT8Dao15,Non-legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Harvest,D1-3,R2,D1-5,Non_Rhizosphere,Unknow,Unknow,Retention,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z7FCK,1083,513.1120735,Fungi_Z7FTR,922,298.5314054,3,3,-0.160945023,0.074824927,0.034945958,0.109770885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
