SampleID	Group	StudyID	Group_Study
Bacteria_95HTR2	TR	Bacteria_95	Bacteria_95HTR
Bacteria_95HTR3	TR	Bacteria_95	Bacteria_95HTR
Bacteria_95HTR4	TR	Bacteria_95	Bacteria_95HTR
Bacteria_95ICK1	CK	Bacteria_95	Bacteria_95ICK
Bacteria_95ICK2	CK	Bacteria_95	Bacteria_95ICK
Bacteria_95ICK3	CK	Bacteria_95	Bacteria_95ICK
Bacteria_95ICK4	CK	Bacteria_95	Bacteria_95ICK
Bacteria_95ITR1	TR	Bacteria_95	Bacteria_95ITR
Bacteria_95ITR2	TR	Bacteria_95	Bacteria_95ITR
Bacteria_95ITR3	TR	Bacteria_95	Bacteria_95ITR
Bacteria_95ITR4	TR	Bacteria_95	Bacteria_95ITR
Bacteria_95JCK1	CK	Bacteria_95	Bacteria_95JCK
Bacteria_95JCK2	CK	Bacteria_95	Bacteria_95JCK
Bacteria_95JCK3	CK	Bacteria_95	Bacteria_95JCK
Bacteria_95JCK4	CK	Bacteria_95	Bacteria_95JCK
Bacteria_95JTR1	TR	Bacteria_95	Bacteria_95JTR
Bacteria_95JTR2	TR	Bacteria_95	Bacteria_95JTR
Bacteria_95JTR3	TR	Bacteria_95	Bacteria_95JTR
Bacteria_95JTR4	TR	Bacteria_95	Bacteria_95JTR
Bacteria_95KCK1	CK	Bacteria_95	Bacteria_95KCK
Bacteria_95KCK2	CK	Bacteria_95	Bacteria_95KCK
Bacteria_95KCK3	CK	Bacteria_95	Bacteria_95KCK
Bacteria_95KCK4	CK	Bacteria_95	Bacteria_95KCK
Bacteria_95KTR1	TR	Bacteria_95	Bacteria_95KTR
Bacteria_95KTR2	TR	Bacteria_95	Bacteria_95KTR
Bacteria_95KTR3	TR	Bacteria_95	Bacteria_95KTR
Bacteria_95KTR4	TR	Bacteria_95	Bacteria_95KTR
Bacteria_95LCK1	CK	Bacteria_95	Bacteria_95LCK
Bacteria_95LCK2	CK	Bacteria_95	Bacteria_95LCK
Bacteria_95LCK3	CK	Bacteria_95	Bacteria_95LCK
Bacteria_95LCK4	CK	Bacteria_95	Bacteria_95LCK
Bacteria_95LTR1	TR	Bacteria_95	Bacteria_95LTR
Bacteria_95LTR2	TR	Bacteria_95	Bacteria_95LTR
Bacteria_95LTR3	TR	Bacteria_95	Bacteria_95LTR
Bacteria_95LTR4	TR	Bacteria_95	Bacteria_95LTR
Bacteria_96ACK1	CK	Bacteria_96	Bacteria_96ACK
Bacteria_96ACK10	CK	Bacteria_96	Bacteria_96ACK
Bacteria_96ACK11	CK	Bacteria_96	Bacteria_96ACK
Bacteria_96ACK12	CK	Bacteria_96	Bacteria_96ACK
Bacteria_96ACK13	CK	Bacteria_96	Bacteria_96ACK
Bacteria_96ACK14	CK	Bacteria_96	Bacteria_96ACK
Bacteria_96ACK15	CK	Bacteria_96	Bacteria_96ACK
Bacteria_96ACK16	CK	Bacteria_96	Bacteria_96ACK
Bacteria_96ACK2	CK	Bacteria_96	Bacteria_96ACK
Bacteria_96ACK3	CK	Bacteria_96	Bacteria_96ACK
Bacteria_96ACK4	CK	Bacteria_96	Bacteria_96ACK
Bacteria_96ACK5	CK	Bacteria_96	Bacteria_96ACK
Bacteria_96ACK6	CK	Bacteria_96	Bacteria_96ACK
Bacteria_96ACK7	CK	Bacteria_96	Bacteria_96ACK
Bacteria_96ACK8	CK	Bacteria_96	Bacteria_96ACK
Bacteria_96ACK9	CK	Bacteria_96	Bacteria_96ACK
Bacteria_96ATR1	TR	Bacteria_96	Bacteria_96ATR
Bacteria_96ATR10	TR	Bacteria_96	Bacteria_96ATR
Bacteria_96ATR11	TR	Bacteria_96	Bacteria_96ATR
Bacteria_96ATR12	TR	Bacteria_96	Bacteria_96ATR
Bacteria_96ATR13	TR	Bacteria_96	Bacteria_96ATR
Bacteria_96ATR14	TR	Bacteria_96	Bacteria_96ATR
Bacteria_96ATR15	TR	Bacteria_96	Bacteria_96ATR
Bacteria_96ATR16	TR	Bacteria_96	Bacteria_96ATR
Bacteria_96ATR2	TR	Bacteria_96	Bacteria_96ATR
Bacteria_96ATR3	TR	Bacteria_96	Bacteria_96ATR
Bacteria_96ATR4	TR	Bacteria_96	Bacteria_96ATR
Bacteria_96ATR5	TR	Bacteria_96	Bacteria_96ATR
Bacteria_96ATR6	TR	Bacteria_96	Bacteria_96ATR
Bacteria_96ATR7	TR	Bacteria_96	Bacteria_96ATR
Bacteria_96ATR8	TR	Bacteria_96	Bacteria_96ATR
Bacteria_96ATR9	TR	Bacteria_96	Bacteria_96ATR
Bacteria_96BCK1	CK	Bacteria_96	Bacteria_96BCK
Bacteria_96BCK10	CK	Bacteria_96	Bacteria_96BCK
Bacteria_96BCK11	CK	Bacteria_96	Bacteria_96BCK
Bacteria_96BCK12	CK	Bacteria_96	Bacteria_96BCK
Bacteria_96BCK13	CK	Bacteria_96	Bacteria_96BCK
Bacteria_96BCK14	CK	Bacteria_96	Bacteria_96BCK
Bacteria_96BCK15	CK	Bacteria_96	Bacteria_96BCK
Bacteria_96BCK16	CK	Bacteria_96	Bacteria_96BCK
Bacteria_96BCK2	CK	Bacteria_96	Bacteria_96BCK
Bacteria_96BCK3	CK	Bacteria_96	Bacteria_96BCK
Bacteria_96BCK4	CK	Bacteria_96	Bacteria_96BCK
Bacteria_96BCK5	CK	Bacteria_96	Bacteria_96BCK
Bacteria_96BCK6	CK	Bacteria_96	Bacteria_96BCK
Bacteria_96BCK7	CK	Bacteria_96	Bacteria_96BCK
Bacteria_96BCK8	CK	Bacteria_96	Bacteria_96BCK
Bacteria_96BCK9	CK	Bacteria_96	Bacteria_96BCK
Bacteria_96BTR1	TR	Bacteria_96	Bacteria_96BTR
Bacteria_96BTR10	TR	Bacteria_96	Bacteria_96BTR
Bacteria_96BTR11	TR	Bacteria_96	Bacteria_96BTR
Bacteria_96BTR12	TR	Bacteria_96	Bacteria_96BTR
Bacteria_96BTR13	TR	Bacteria_96	Bacteria_96BTR
Bacteria_96BTR14	TR	Bacteria_96	Bacteria_96BTR
Bacteria_96BTR15	TR	Bacteria_96	Bacteria_96BTR
Bacteria_96BTR16	TR	Bacteria_96	Bacteria_96BTR
Bacteria_96BTR2	TR	Bacteria_96	Bacteria_96BTR
Bacteria_96BTR3	TR	Bacteria_96	Bacteria_96BTR
Bacteria_96BTR4	TR	Bacteria_96	Bacteria_96BTR
Bacteria_96BTR5	TR	Bacteria_96	Bacteria_96BTR
Bacteria_96BTR6	TR	Bacteria_96	Bacteria_96BTR
Bacteria_96BTR7	TR	Bacteria_96	Bacteria_96BTR
Bacteria_96BTR8	TR	Bacteria_96	Bacteria_96BTR
Bacteria_96BTR9	TR	Bacteria_96	Bacteria_96BTR
Bacteria_B39ABCK1	CK	Bacteria_B39	Bacteria_B39ABCK
Bacteria_B39ABCK2	CK	Bacteria_B39	Bacteria_B39ABCK
Bacteria_B39ABCK3	CK	Bacteria_B39	Bacteria_B39ABCK
Bacteria_B39ATR1	TR	Bacteria_B39	Bacteria_B39ATR
Bacteria_B39ATR2	TR	Bacteria_B39	Bacteria_B39ATR
Bacteria_B39ATR3	TR	Bacteria_B39	Bacteria_B39ATR
Bacteria_B39BTR1	TR	Bacteria_B39	Bacteria_B39BTR
Bacteria_B39BTR2	TR	Bacteria_B39	Bacteria_B39BTR
Bacteria_B39BTR3	TR	Bacteria_B39	Bacteria_B39BTR
Bacteria_D21ABCK1	CK	Bacteria_D21	Bacteria_D21ABCK
Bacteria_D21ABCK2	CK	Bacteria_D21	Bacteria_D21ABCK
Bacteria_D21ABCK3	CK	Bacteria_D21	Bacteria_D21ABCK
Bacteria_D21ABCK4	CK	Bacteria_D21	Bacteria_D21ABCK
Bacteria_D21ABCK5	CK	Bacteria_D21	Bacteria_D21ABCK
Bacteria_D21ABCK6	CK	Bacteria_D21	Bacteria_D21ABCK
Bacteria_D21ABCK7	CK	Bacteria_D21	Bacteria_D21ABCK
Bacteria_D21ABCK8	CK	Bacteria_D21	Bacteria_D21ABCK
Bacteria_D21ABCK9	CK	Bacteria_D21	Bacteria_D21ABCK
Bacteria_D21ATR1	TR	Bacteria_D21	Bacteria_D21ATR
Bacteria_D21ATR2	TR	Bacteria_D21	Bacteria_D21ATR
Bacteria_D21ATR3	TR	Bacteria_D21	Bacteria_D21ATR
Bacteria_D21ATR4	TR	Bacteria_D21	Bacteria_D21ATR
Bacteria_D21ATR5	TR	Bacteria_D21	Bacteria_D21ATR
Bacteria_D21ATR6	TR	Bacteria_D21	Bacteria_D21ATR
Bacteria_D21ATR7	TR	Bacteria_D21	Bacteria_D21ATR
Bacteria_D21ATR8	TR	Bacteria_D21	Bacteria_D21ATR
Bacteria_D21ATR9	TR	Bacteria_D21	Bacteria_D21ATR
Bacteria_D21BTR1	TR	Bacteria_D21	Bacteria_D21BTR
Bacteria_D21BTR2	TR	Bacteria_D21	Bacteria_D21BTR
Bacteria_D21BTR3	TR	Bacteria_D21	Bacteria_D21BTR
Bacteria_D21BTR4	TR	Bacteria_D21	Bacteria_D21BTR
Bacteria_D21BTR5	TR	Bacteria_D21	Bacteria_D21BTR
Bacteria_D21BTR6	TR	Bacteria_D21	Bacteria_D21BTR
Bacteria_D21BTR7	TR	Bacteria_D21	Bacteria_D21BTR
Bacteria_D21BTR8	TR	Bacteria_D21	Bacteria_D21BTR
Bacteria_D21BTR9	TR	Bacteria_D21	Bacteria_D21BTR
Bacteria_D30ACK1	CK	Bacteria_D30	Bacteria_D30ACK
Bacteria_D30ACK10	CK	Bacteria_D30	Bacteria_D30ACK
Bacteria_D30ACK11	CK	Bacteria_D30	Bacteria_D30ACK
Bacteria_D30ACK12	CK	Bacteria_D30	Bacteria_D30ACK
Bacteria_D30ACK13	CK	Bacteria_D30	Bacteria_D30ACK
Bacteria_D30ACK14	CK	Bacteria_D30	Bacteria_D30ACK
Bacteria_D30ACK15	CK	Bacteria_D30	Bacteria_D30ACK
Bacteria_D30ACK2	CK	Bacteria_D30	Bacteria_D30ACK
Bacteria_D30ACK3	CK	Bacteria_D30	Bacteria_D30ACK
Bacteria_D30ACK4	CK	Bacteria_D30	Bacteria_D30ACK
Bacteria_D30ACK5	CK	Bacteria_D30	Bacteria_D30ACK
Bacteria_D30ACK6	CK	Bacteria_D30	Bacteria_D30ACK
Bacteria_D30ACK7	CK	Bacteria_D30	Bacteria_D30ACK
Bacteria_D30ACK8	CK	Bacteria_D30	Bacteria_D30ACK
Bacteria_D30ACK9	CK	Bacteria_D30	Bacteria_D30ACK
Bacteria_D30ATR1	TR	Bacteria_D30	Bacteria_D30ATR
Bacteria_D30ATR10	TR	Bacteria_D30	Bacteria_D30ATR
Bacteria_D30ATR11	TR	Bacteria_D30	Bacteria_D30ATR
Bacteria_D30ATR12	TR	Bacteria_D30	Bacteria_D30ATR
Bacteria_D30ATR13	TR	Bacteria_D30	Bacteria_D30ATR
Bacteria_D30ATR14	TR	Bacteria_D30	Bacteria_D30ATR
Bacteria_D30ATR15	TR	Bacteria_D30	Bacteria_D30ATR
Bacteria_D30ATR2	TR	Bacteria_D30	Bacteria_D30ATR
Bacteria_D30ATR3	TR	Bacteria_D30	Bacteria_D30ATR
Bacteria_D30ATR4	TR	Bacteria_D30	Bacteria_D30ATR
Bacteria_D30ATR5	TR	Bacteria_D30	Bacteria_D30ATR
Bacteria_D30ATR6	TR	Bacteria_D30	Bacteria_D30ATR
Bacteria_D30ATR7	TR	Bacteria_D30	Bacteria_D30ATR
Bacteria_D30ATR8	TR	Bacteria_D30	Bacteria_D30ATR
Bacteria_D30ATR9	TR	Bacteria_D30	Bacteria_D30ATR
Bacteria_Z10ABCK1	CK	Bacteria_Z10	Bacteria_Z10ABCK
Bacteria_Z10ABCK2	CK	Bacteria_Z10	Bacteria_Z10ABCK
Bacteria_Z10ABCK3	CK	Bacteria_Z10	Bacteria_Z10ABCK
Bacteria_Z10ABCK4	CK	Bacteria_Z10	Bacteria_Z10ABCK
Bacteria_Z10ABCK5	CK	Bacteria_Z10	Bacteria_Z10ABCK
Bacteria_Z10ABCK6	CK	Bacteria_Z10	Bacteria_Z10ABCK
Bacteria_Z10ATR1	TR	Bacteria_Z10	Bacteria_Z10ATR
Bacteria_Z10ATR2	TR	Bacteria_Z10	Bacteria_Z10ATR
Bacteria_Z10ATR3	TR	Bacteria_Z10	Bacteria_Z10ATR
Bacteria_Z10ATR4	TR	Bacteria_Z10	Bacteria_Z10ATR
Bacteria_Z10ATR5	TR	Bacteria_Z10	Bacteria_Z10ATR
Bacteria_Z10ATR6	TR	Bacteria_Z10	Bacteria_Z10ATR
Bacteria_Z10BTR1	TR	Bacteria_Z10	Bacteria_Z10BTR
Bacteria_Z10BTR2	TR	Bacteria_Z10	Bacteria_Z10BTR
Bacteria_Z10BTR3	TR	Bacteria_Z10	Bacteria_Z10BTR
Bacteria_Z10BTR4	TR	Bacteria_Z10	Bacteria_Z10BTR
Bacteria_Z10BTR5	TR	Bacteria_Z10	Bacteria_Z10BTR
Bacteria_Z10BTR6	TR	Bacteria_Z10	Bacteria_Z10BTR
Bacteria_Z10BTR7	TR	Bacteria_Z10	Bacteria_Z10BTR
Bacteria_Z10BTR8	TR	Bacteria_Z10	Bacteria_Z10BTR
Bacteria_Z10BTR9	TR	Bacteria_Z10	Bacteria_Z10BTR
Bacteria_Z10CDCK1	CK	Bacteria_Z10	Bacteria_Z10CDCK
Bacteria_Z10CDCK2	CK	Bacteria_Z10	Bacteria_Z10CDCK
Bacteria_Z10CDCK3	CK	Bacteria_Z10	Bacteria_Z10CDCK
Bacteria_Z10CDCK4	CK	Bacteria_Z10	Bacteria_Z10CDCK
Bacteria_Z10CDCK5	CK	Bacteria_Z10	Bacteria_Z10CDCK
Bacteria_Z10CDCK6	CK	Bacteria_Z10	Bacteria_Z10CDCK
Bacteria_Z10CTR1	TR	Bacteria_Z10	Bacteria_Z10CTR
Bacteria_Z10CTR2	TR	Bacteria_Z10	Bacteria_Z10CTR
Bacteria_Z10CTR3	TR	Bacteria_Z10	Bacteria_Z10CTR
Bacteria_Z10CTR4	TR	Bacteria_Z10	Bacteria_Z10CTR
Bacteria_Z10CTR5	TR	Bacteria_Z10	Bacteria_Z10CTR
Bacteria_Z10CTR6	TR	Bacteria_Z10	Bacteria_Z10CTR
Bacteria_Z10DTR1	TR	Bacteria_Z10	Bacteria_Z10DTR
Bacteria_Z10DTR2	TR	Bacteria_Z10	Bacteria_Z10DTR
Bacteria_Z10DTR3	TR	Bacteria_Z10	Bacteria_Z10DTR
Bacteria_Z10DTR4	TR	Bacteria_Z10	Bacteria_Z10DTR
Bacteria_Z10DTR5	TR	Bacteria_Z10	Bacteria_Z10DTR
Bacteria_Z10DTR6	TR	Bacteria_Z10	Bacteria_Z10DTR
Bacteria_Z10DTR7	TR	Bacteria_Z10	Bacteria_Z10DTR
Bacteria_Z10DTR8	TR	Bacteria_Z10	Bacteria_Z10DTR
Bacteria_Z10DTR9	TR	Bacteria_Z10	Bacteria_Z10DTR
Bacteria_Z10EFCK1	CK	Bacteria_Z10	Bacteria_Z10EFCK
Bacteria_Z10EFCK2	CK	Bacteria_Z10	Bacteria_Z10EFCK
Bacteria_Z10EFCK3	CK	Bacteria_Z10	Bacteria_Z10EFCK
Bacteria_Z10EFCK4	CK	Bacteria_Z10	Bacteria_Z10EFCK
Bacteria_Z10EFCK5	CK	Bacteria_Z10	Bacteria_Z10EFCK
Bacteria_Z10EFCK6	CK	Bacteria_Z10	Bacteria_Z10EFCK
Bacteria_Z10ETR1	TR	Bacteria_Z10	Bacteria_Z10ETR
Bacteria_Z10ETR2	TR	Bacteria_Z10	Bacteria_Z10ETR
Bacteria_Z10ETR3	TR	Bacteria_Z10	Bacteria_Z10ETR
Bacteria_Z10ETR4	TR	Bacteria_Z10	Bacteria_Z10ETR
Bacteria_Z10ETR5	TR	Bacteria_Z10	Bacteria_Z10ETR
Bacteria_Z10ETR6	TR	Bacteria_Z10	Bacteria_Z10ETR
Bacteria_Z10FTR1	TR	Bacteria_Z10	Bacteria_Z10FTR
Bacteria_Z10FTR2	TR	Bacteria_Z10	Bacteria_Z10FTR
Bacteria_Z10FTR3	TR	Bacteria_Z10	Bacteria_Z10FTR
Bacteria_Z10FTR4	TR	Bacteria_Z10	Bacteria_Z10FTR
Bacteria_Z10FTR5	TR	Bacteria_Z10	Bacteria_Z10FTR
Bacteria_Z10FTR6	TR	Bacteria_Z10	Bacteria_Z10FTR
Bacteria_Z10FTR7	TR	Bacteria_Z10	Bacteria_Z10FTR
Bacteria_Z10FTR8	TR	Bacteria_Z10	Bacteria_Z10FTR
Bacteria_Z10FTR9	TR	Bacteria_Z10	Bacteria_Z10FTR
Bacteria_Z10GHCK1	CK	Bacteria_Z10	Bacteria_Z10GHCK
Bacteria_Z10GHCK2	CK	Bacteria_Z10	Bacteria_Z10GHCK
Bacteria_Z10GHCK3	CK	Bacteria_Z10	Bacteria_Z10GHCK
Bacteria_Z10GHCK4	CK	Bacteria_Z10	Bacteria_Z10GHCK
Bacteria_Z10GHCK5	CK	Bacteria_Z10	Bacteria_Z10GHCK
Bacteria_Z10GHCK6	CK	Bacteria_Z10	Bacteria_Z10GHCK
Bacteria_Z10GTR1	TR	Bacteria_Z10	Bacteria_Z10GTR
Bacteria_Z10GTR2	TR	Bacteria_Z10	Bacteria_Z10GTR
Bacteria_Z10GTR3	TR	Bacteria_Z10	Bacteria_Z10GTR
Bacteria_Z10GTR4	TR	Bacteria_Z10	Bacteria_Z10GTR
Bacteria_Z10GTR5	TR	Bacteria_Z10	Bacteria_Z10GTR
Bacteria_Z10GTR6	TR	Bacteria_Z10	Bacteria_Z10GTR
Bacteria_Z10HTR1	TR	Bacteria_Z10	Bacteria_Z10HTR
Bacteria_Z10HTR2	TR	Bacteria_Z10	Bacteria_Z10HTR
Bacteria_Z10HTR3	TR	Bacteria_Z10	Bacteria_Z10HTR
Bacteria_Z10HTR4	TR	Bacteria_Z10	Bacteria_Z10HTR
Bacteria_Z10HTR5	TR	Bacteria_Z10	Bacteria_Z10HTR
Bacteria_Z10HTR6	TR	Bacteria_Z10	Bacteria_Z10HTR
Bacteria_Z10HTR7	TR	Bacteria_Z10	Bacteria_Z10HTR
Bacteria_Z10HTR8	TR	Bacteria_Z10	Bacteria_Z10HTR
Bacteria_Z10HTR9	TR	Bacteria_Z10	Bacteria_Z10HTR
Bacteria_Z12ACK1	CK	Bacteria_Z12	Bacteria_Z12ACK
Bacteria_Z12ACK2	CK	Bacteria_Z12	Bacteria_Z12ACK
Bacteria_Z12ACK3	CK	Bacteria_Z12	Bacteria_Z12ACK
Bacteria_Z12ATR1	TR	Bacteria_Z12	Bacteria_Z12ATR
Bacteria_Z12ATR2	TR	Bacteria_Z12	Bacteria_Z12ATR
Bacteria_Z12ATR3	TR	Bacteria_Z12	Bacteria_Z12ATR
Bacteria_Z13ACK1	CK	Bacteria_Z13	Bacteria_Z13ACK
Bacteria_Z13ACK2	CK	Bacteria_Z13	Bacteria_Z13ACK
Bacteria_Z13ACK3	CK	Bacteria_Z13	Bacteria_Z13ACK
Bacteria_Z13ACK4	CK	Bacteria_Z13	Bacteria_Z13ACK
Bacteria_Z13ATR1	TR	Bacteria_Z13	Bacteria_Z13ATR
Bacteria_Z13ATR2	TR	Bacteria_Z13	Bacteria_Z13ATR
Bacteria_Z13ATR3	TR	Bacteria_Z13	Bacteria_Z13ATR
Bacteria_Z13ATR4	TR	Bacteria_Z13	Bacteria_Z13ATR
Bacteria_Z14ACK1	CK	Bacteria_Z14	Bacteria_Z14ACK
Bacteria_Z14ACK2	CK	Bacteria_Z14	Bacteria_Z14ACK
Bacteria_Z14ACK3	CK	Bacteria_Z14	Bacteria_Z14ACK
Bacteria_Z14ATR1	TR	Bacteria_Z14	Bacteria_Z14ATR
Bacteria_Z14ATR2	TR	Bacteria_Z14	Bacteria_Z14ATR
Bacteria_Z14ATR3	TR	Bacteria_Z14	Bacteria_Z14ATR
Bacteria_Z14BCK1	CK	Bacteria_Z14	Bacteria_Z14BCK
Bacteria_Z14BCK2	CK	Bacteria_Z14	Bacteria_Z14BCK
Bacteria_Z14BCK3	CK	Bacteria_Z14	Bacteria_Z14BCK
Bacteria_Z14BTR1	TR	Bacteria_Z14	Bacteria_Z14BTR
Bacteria_Z14BTR2	TR	Bacteria_Z14	Bacteria_Z14BTR
Bacteria_Z14BTR3	TR	Bacteria_Z14	Bacteria_Z14BTR
Bacteria_Z14CCK1	CK	Bacteria_Z14	Bacteria_Z14CCK
Bacteria_Z14CCK2	CK	Bacteria_Z14	Bacteria_Z14CCK
Bacteria_Z14CCK3	CK	Bacteria_Z14	Bacteria_Z14CCK
Bacteria_Z14CTR1	TR	Bacteria_Z14	Bacteria_Z14CTR
Bacteria_Z14CTR2	TR	Bacteria_Z14	Bacteria_Z14CTR
Bacteria_Z14CTR3	TR	Bacteria_Z14	Bacteria_Z14CTR
Bacteria_Z15ACK1	CK	Bacteria_Z15	Bacteria_Z15ACK
Bacteria_Z15ACK2	CK	Bacteria_Z15	Bacteria_Z15ACK
Bacteria_Z15ACK3	CK	Bacteria_Z15	Bacteria_Z15ACK
Bacteria_Z15ACK4	CK	Bacteria_Z15	Bacteria_Z15ACK
Bacteria_Z15ACK5	CK	Bacteria_Z15	Bacteria_Z15ACK
Bacteria_Z15ACK6	CK	Bacteria_Z15	Bacteria_Z15ACK
Bacteria_Z15ATR1	TR	Bacteria_Z15	Bacteria_Z15ATR
Bacteria_Z15ATR2	TR	Bacteria_Z15	Bacteria_Z15ATR
Bacteria_Z15ATR3	TR	Bacteria_Z15	Bacteria_Z15ATR
Bacteria_Z15ATR4	TR	Bacteria_Z15	Bacteria_Z15ATR
Bacteria_Z15ATR5	TR	Bacteria_Z15	Bacteria_Z15ATR
Bacteria_Z15ATR6	TR	Bacteria_Z15	Bacteria_Z15ATR
Bacteria_Z16ACK1	CK	Bacteria_Z16	Bacteria_Z16ACK
Bacteria_Z16ACK2	CK	Bacteria_Z16	Bacteria_Z16ACK
Bacteria_Z16ACK3	CK	Bacteria_Z16	Bacteria_Z16ACK
Bacteria_Z16ATR1	TR	Bacteria_Z16	Bacteria_Z16ATR
Bacteria_Z16ATR2	TR	Bacteria_Z16	Bacteria_Z16ATR
Bacteria_Z16ATR3	TR	Bacteria_Z16	Bacteria_Z16ATR
Bacteria_Z16BCK1	CK	Bacteria_Z16	Bacteria_Z16BCK
Bacteria_Z16BCK2	CK	Bacteria_Z16	Bacteria_Z16BCK
Bacteria_Z16BCK3	CK	Bacteria_Z16	Bacteria_Z16BCK
Bacteria_Z16BTR1	TR	Bacteria_Z16	Bacteria_Z16BTR
Bacteria_Z16BTR2	TR	Bacteria_Z16	Bacteria_Z16BTR
Bacteria_Z16BTR3	TR	Bacteria_Z16	Bacteria_Z16BTR
Bacteria_Z17ABCK1	CK	Bacteria_Z17	Bacteria_Z17ABCK
Bacteria_Z17ABCK2	CK	Bacteria_Z17	Bacteria_Z17ABCK
Bacteria_Z17ABCK3	CK	Bacteria_Z17	Bacteria_Z17ABCK
Bacteria_Z17ABCK4	CK	Bacteria_Z17	Bacteria_Z17ABCK
Bacteria_Z17ATR1	TR	Bacteria_Z17	Bacteria_Z17ATR
Bacteria_Z17ATR2	TR	Bacteria_Z17	Bacteria_Z17ATR
Bacteria_Z17ATR3	TR	Bacteria_Z17	Bacteria_Z17ATR
Bacteria_Z17ATR4	TR	Bacteria_Z17	Bacteria_Z17ATR
Bacteria_Z17BTR1	TR	Bacteria_Z17	Bacteria_Z17BTR
Bacteria_Z17BTR2	TR	Bacteria_Z17	Bacteria_Z17BTR
Bacteria_Z17BTR3	TR	Bacteria_Z17	Bacteria_Z17BTR
Bacteria_Z17BTR4	TR	Bacteria_Z17	Bacteria_Z17BTR
Bacteria_Z17CDCK1	CK	Bacteria_Z17	Bacteria_Z17CDCK
Bacteria_Z17CDCK2	CK	Bacteria_Z17	Bacteria_Z17CDCK
Bacteria_Z17CDCK3	CK	Bacteria_Z17	Bacteria_Z17CDCK
Bacteria_Z17CDCK4	CK	Bacteria_Z17	Bacteria_Z17CDCK
Bacteria_Z17CTR1	TR	Bacteria_Z17	Bacteria_Z17CTR
Bacteria_Z17CTR2	TR	Bacteria_Z17	Bacteria_Z17CTR
Bacteria_Z17CTR3	TR	Bacteria_Z17	Bacteria_Z17CTR
Bacteria_Z17CTR4	TR	Bacteria_Z17	Bacteria_Z17CTR
Bacteria_Z17DTR1	TR	Bacteria_Z17	Bacteria_Z17DTR
Bacteria_Z17DTR2	TR	Bacteria_Z17	Bacteria_Z17DTR
Bacteria_Z17DTR3	TR	Bacteria_Z17	Bacteria_Z17DTR
Bacteria_Z17DTR4	TR	Bacteria_Z17	Bacteria_Z17DTR
Bacteria_Z17EFCK1	CK	Bacteria_Z17	Bacteria_Z17EFCK
Bacteria_Z17EFCK2	CK	Bacteria_Z17	Bacteria_Z17EFCK
Bacteria_Z17EFCK3	CK	Bacteria_Z17	Bacteria_Z17EFCK
Bacteria_Z17EFCK4	CK	Bacteria_Z17	Bacteria_Z17EFCK
Bacteria_Z17ETR1	TR	Bacteria_Z17	Bacteria_Z17ETR
Bacteria_Z17ETR2	TR	Bacteria_Z17	Bacteria_Z17ETR
Bacteria_Z17ETR3	TR	Bacteria_Z17	Bacteria_Z17ETR
Bacteria_Z17ETR4	TR	Bacteria_Z17	Bacteria_Z17ETR
Bacteria_Z17FTR1	TR	Bacteria_Z17	Bacteria_Z17FTR
Bacteria_Z17FTR2	TR	Bacteria_Z17	Bacteria_Z17FTR
Bacteria_Z17FTR3	TR	Bacteria_Z17	Bacteria_Z17FTR
Bacteria_Z17FTR4	TR	Bacteria_Z17	Bacteria_Z17FTR
Bacteria_Z17GHCK1	CK	Bacteria_Z17	Bacteria_Z17GHCK
Bacteria_Z17GHCK2	CK	Bacteria_Z17	Bacteria_Z17GHCK
Bacteria_Z17GHCK3	CK	Bacteria_Z17	Bacteria_Z17GHCK
Bacteria_Z17GHCK4	CK	Bacteria_Z17	Bacteria_Z17GHCK
Bacteria_Z17GTR1	TR	Bacteria_Z17	Bacteria_Z17GTR
Bacteria_Z17GTR2	TR	Bacteria_Z17	Bacteria_Z17GTR
Bacteria_Z17GTR3	TR	Bacteria_Z17	Bacteria_Z17GTR
Bacteria_Z17GTR4	TR	Bacteria_Z17	Bacteria_Z17GTR
Bacteria_Z17HTR1	TR	Bacteria_Z17	Bacteria_Z17HTR
Bacteria_Z17HTR2	TR	Bacteria_Z17	Bacteria_Z17HTR
Bacteria_Z17HTR3	TR	Bacteria_Z17	Bacteria_Z17HTR
Bacteria_Z17HTR4	TR	Bacteria_Z17	Bacteria_Z17HTR
Bacteria_Z17IJCK1	CK	Bacteria_Z17	Bacteria_Z17IJCK
Bacteria_Z17IJCK2	CK	Bacteria_Z17	Bacteria_Z17IJCK
Bacteria_Z17IJCK3	CK	Bacteria_Z17	Bacteria_Z17IJCK
Bacteria_Z17IJCK4	CK	Bacteria_Z17	Bacteria_Z17IJCK
Bacteria_Z17ITR1	TR	Bacteria_Z17	Bacteria_Z17ITR
Bacteria_Z17ITR2	TR	Bacteria_Z17	Bacteria_Z17ITR
Bacteria_Z17ITR3	TR	Bacteria_Z17	Bacteria_Z17ITR
Bacteria_Z17ITR4	TR	Bacteria_Z17	Bacteria_Z17ITR
Bacteria_Z17JTR1	TR	Bacteria_Z17	Bacteria_Z17JTR
Bacteria_Z17JTR2	TR	Bacteria_Z17	Bacteria_Z17JTR
Bacteria_Z17JTR3	TR	Bacteria_Z17	Bacteria_Z17JTR
Bacteria_Z17JTR4	TR	Bacteria_Z17	Bacteria_Z17JTR
Bacteria_Z17KLCK1	CK	Bacteria_Z17	Bacteria_Z17KLCK
